,Date,Team,Opponent,Transfers - Home,Transfers - Away,Season,Shots - Home,SoT% - Home,G/SoT - Home,Avg. Distance of Shots - Home,FK Shots - Home,PK - Home,SoT Against - Home,Save% - Home,Clean Sheet - Home,PK Allowed - Home,# Defensive Actions OPA - Home,Live Passes - Home,Passes Completed - Home,Passes Under Pressure - Home,Ground Passes - Home,High Passes - Home,Shot-Creating Actions - Home,Presses (Applied) - Home,Successful Dribbles - Home,Red Cards - Home,Yellow Cards - Home,Fouls - Home,Own Goals - Home,Aerial Battles Won (%) - Home,GF - Home,GA - Home,Possession - Home,Shots - Away,SoT% - Away,G/SoT - Away,Avg. Distance of Shots - Away,FK Shots - Away,PK - Away,SoT Against - Away,Save% - Away,Clean Sheet - Away,PK Allowed - Away,# Defensive Actions OPA - Away,Live Passes - Away,Passes Completed - Away,Passes Under Pressure - Away,Ground Passes - Away,High Passes - Away,Shot-Creating Actions - Away,Presses (Applied) - Away,Successful Dribbles - Away,Red Cards - Away,Yellow Cards - Away,Fouls - Away,Own Goals - Away,Aerial Battles Won (%) - Away,GF - Away,GA - Away,Possession - Away,Home Team,Away Team,Hour,Day of Week,Month,Output
21,2019-02-24,Arsenal,Southampton,69.89,56.03,18_19,9.0,38.6,0.44333333333333336,15.433333333333335,0.0,0.3333333333333333,7.0,75.0,0.0,0.0,0.3333333333333333,457.3333333333333,411.6666666666667,69.0,372.3333333333333,83.33333333333333,17.333333333333332,143.0,62.666666666666664,0.0,2.0,12.333333333333334,0.3333333333333333,32.199999999999996,1.6666666666666667,1.6666666666666667,51.333333333333336,12.666666666666666,36.699999999999996,0.22333333333333336,17.1,0.3333333333333333,0.0,3.3333333333333335,61.1,0.0,0.3333333333333333,0.6666666666666666,497.0,409.0,78.66666666666667,331.6666666666667,126.66666666666667,20.666666666666668,118.33333333333333,54.166666666666664,0.0,2.0,12.666666666666666,0.0,46.76666666666667,1.0,1.3333333333333333,56.666666666666664,0,20,14,6,2,1
456,2019-02-24,Manchester United,Liverpool,74.43,163.9,18_19,17.0,44.166666666666664,0.21,16.46666666666667,0.3333333333333333,0.6666666666666666,4.333333333333333,83.33333333333333,0.6666666666666666,0.0,0.3333333333333333,555.6666666666666,492.0,60.0,423.0,107.33333333333333,26.333333333333332,106.0,60.9,0.0,2.3333333333333335,10.666666666666666,0.0,53.9,2.0,0.6666666666666666,59.0,13.666666666666666,43.166666666666664,0.2766666666666668,16.166666666666668,0.3333333333333333,0.0,2.0,66.66666666666667,0.3333333333333333,0.0,2.0,727.6666666666666,666.6666666666666,75.0,608.3333333333334,99.33333333333333,22.666666666666668,144.33333333333334,51.96666666666667,0.0,1.3333333333333333,14.0,0.0,51.53333333333333,1.6666666666666667,0.6666666666666666,69.66666666666667,16,13,14,6,2,0
489,2019-02-26,Newcastle United,Burnley,50.76,29.7,18_19,15.0,33.73333333333332,0.16666666666666666,17.0,0.0,0.0,2.6666666666666665,44.43333333333334,0.3333333333333333,0.0,0.0,429.0,353.6666666666667,60.666666666666664,263.6666666666667,130.0,23.666666666666668,144.33333333333334,59.76666666666666,0.0,2.0,11.333333333333334,0.0,46.76666666666667,1.0,0.6666666666666666,41.0,10.666666666666666,41.900000000000006,0.3333333333333333,15.33333333333333,0.3333333333333333,0.6666666666666666,5.0,79.43333333333334,0.0,0.0,1.3333333333333333,307.0,226.33333333333334,66.33333333333333,149.0,145.33333333333334,17.0,121.33333333333333,54.400000000000006,0.0,1.6666666666666667,9.333333333333334,0.0,47.800000000000004,2.0,1.0,39.333333333333336,17,5,20,1,2,1
357,2019-02-26,Leicester City,Brighton and Hove Albion,103.1,78.41,18_19,21.0,31.96666666666667,0.10999999999999997,17.333333333333332,1.3333333333333333,0.0,5.0,49.43333333333334,0.0,0.3333333333333333,0.3333333333333333,468.6666666666667,415.0,71.33333333333333,335.0,99.66666666666667,35.333333333333336,121.33333333333333,50.6,0.0,2.3333333333333335,9.666666666666666,0.0,53.36666666666667,0.6666666666666666,2.6666666666666665,52.333333333333336,16.666666666666668,31.400000000000002,0.17666666666666672,14.5,0.0,0.0,3.6666666666666665,30.96666666666667,0.3333333333333333,0.3333333333333333,0.6666666666666666,467.3333333333333,390.0,81.0,289.6666666666667,150.66666666666666,24.666666666666668,93.66666666666667,56.366666666666674,0.0,1.6666666666666667,10.666666666666666,0.0,53.56666666666666,1.0,2.3333333333333335,53.333333333333336,13,4,19,1,2,1
155,2019-02-26,Cardiff City,Everton,36.18,80.69,18_19,10.333333333333334,45.46666666666667,0.35333333333333333,16.866666666666667,0.3333333333333333,0.3333333333333333,4.666666666666667,66.66666666666667,0.3333333333333333,0.0,0.3333333333333333,257.3333333333333,183.66666666666666,54.666666666666664,137.33333333333334,112.33333333333333,12.666666666666666,171.66666666666666,61.800000000000004,0.0,1.6666666666666667,16.0,0.0,57.800000000000004,1.6666666666666667,2.0,32.666666666666664,8.666666666666666,33.4,0.08333333333333337,17.866666666666664,1.0,0.0,3.3333333333333335,50.0,0.0,0.3333333333333333,0.0,429.3333333333333,364.6666666666667,77.33333333333333,294.6666666666667,116.66666666666667,12.666666666666666,124.33333333333333,63.46666666666667,0.3333333333333333,1.6666666666666667,11.333333333333334,0.0,57.333333333333336,0.3333333333333333,2.0,53.333333333333336,6,9,19,1,2,0
323,2019-02-26,Huddersfield Town,Wolverhampton Wanderers,43.38,97.43,18_19,8.0,25.833333333333332,0.0,16.733333333333334,0.0,0.0,7.333333333333333,55.53333333333333,0.0,0.3333333333333333,0.3333333333333333,451.6666666666667,396.0,76.0,334.6666666666667,102.66666666666667,12.333333333333334,167.0,58.666666666666664,0.3333333333333333,1.0,12.0,0.0,50.56666666666666,0.3333333333333333,3.0,46.333333333333336,13.0,25.300000000000008,0.2800000000000001,17.233333333333334,0.0,0.6666666666666666,3.0,80.56666666666666,0.0,0.3333333333333333,0.0,462.6666666666667,381.3333333333333,60.333333333333336,300.3333333333333,114.0,19.0,129.66666666666666,60.79999999999999,0.0,2.6666666666666665,13.666666666666666,0.0,50.0,1.6666666666666667,1.0,50.0,11,25,19,1,2,1
188,2019-02-27,Chelsea,Tottenham Hotspur,180.9,0.0,18_19,14.666666666666666,41.833333333333336,0.22333333333333336,18.266666666666666,0.3333333333333333,0.3333333333333333,5.666666666666667,60.13333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,666.6666666666666,613.3333333333334,61.0,568.0,72.33333333333333,27.333333333333332,144.66666666666666,64.23333333333333,0.0,0.6666666666666666,10.666666666666666,0.0,41.03333333333334,1.6666666666666667,3.3333333333333335,58.333333333333336,17.0,28.16666666666666,0.42333333333333334,16.566666666666666,0.0,0.0,4.666666666666667,79.16666666666667,0.3333333333333333,0.0,0.3333333333333333,594.0,527.3333333333334,80.66666666666667,446.3333333333333,109.66666666666667,28.0,103.0,55.699999999999996,0.0,2.0,11.666666666666666,0.0,50.300000000000004,1.6666666666666667,1.0,64.0,7,21,20,2,2,1
223,2019-02-27,Crystal Palace,Manchester United,9.63,74.43,18_19,16.0,38.7,0.3833333333333333,16.266666666666666,0.6666666666666666,0.6666666666666666,2.6666666666666665,60.0,0.3333333333333333,0.3333333333333333,0.0,379.6666666666667,327.6666666666667,59.0,278.0,95.0,25.0,157.33333333333334,55.56666666666666,0.0,2.0,13.0,0.0,47.4,2.3333333333333335,0.6666666666666666,44.333333333333336,10.0,50.96666666666667,0.16666666666666666,16.1,0.0,0.3333333333333333,3.3333333333333335,100.0,1.0,0.0,0.0,433.0,376.0,62.0,313.6666666666667,106.66666666666667,16.333333333333332,111.0,54.63333333333333,0.0,2.3333333333333335,11.666666666666666,0.0,51.23333333333333,1.3333333333333333,0.0,46.666666666666664,8,15,20,2,2,0
423,2019-02-27,Manchester City,West Ham United,70.73,90.81,18_19,16.0,49.0,0.45999999999999996,15.133333333333328,0.6666666666666666,0.3333333333333333,2.3333333333333335,83.33333333333333,0.6666666666666666,0.0,0.6666666666666666,620.3333333333334,576.3333333333334,56.666666666666664,512.0,79.33333333333333,23.666666666666668,119.66666666666667,53.13333333333333,0.0,1.0,9.333333333333334,0.0,68.86666666666667,3.6666666666666665,0.3333333333333333,58.333333333333336,13.0,36.23333333333333,0.31,16.5,0.3333333333333333,0.3333333333333333,5.333333333333333,81.10000000000001,0.0,0.0,0.0,386.3333333333333,319.0,70.33333333333333,251.33333333333334,110.33333333333333,18.333333333333332,133.0,43.333333333333336,0.0,0.6666666666666666,11.333333333333334,0.0,54.56666666666666,1.6666666666666667,1.0,41.666666666666664,15,24,20,2,2,1
523,2019-02-27,Southampton,Fulham,56.03,103.5,18_19,11.666666666666666,39.76666666666667,0.14,16.433333333333334,0.3333333333333333,0.0,4.0,61.1,0.0,0.3333333333333333,1.0,430.3333333333333,343.6666666666667,74.66666666666667,270.0,119.66666666666667,18.333333333333332,124.0,59.36666666666667,0.0,1.3333333333333333,14.0,0.0,42.4,0.6666666666666666,1.6666666666666667,50.0,10.0,27.5,0.06666666666666667,17.633333333333333,0.0,0.0,6.0,67.93333333333335,0.0,0.6666666666666666,0.3333333333333333,518.3333333333334,455.0,53.333333333333336,393.6666666666667,108.66666666666667,13.0,141.66666666666666,60.166666666666664,0.0,2.3333333333333335,15.666666666666666,0.0,43.86666666666667,0.3333333333333333,2.6666666666666665,52.0,21,10,19,2,2,1
390,2019-02-27,Liverpool,Watford,163.9,27.09,18_19,12.666666666666666,37.93333333333333,0.16666666666666674,16.933333333333337,0.3333333333333333,0.0,2.3333333333333335,83.33333333333333,0.6666666666666666,0.0,1.6666666666666667,651.6666666666666,594.6666666666666,57.333333333333336,541.3333333333334,94.33333333333333,21.333333333333332,131.33333333333334,51.96666666666667,0.0,2.0,15.0,0.0,55.900000000000006,1.3333333333333333,0.3333333333333333,67.33333333333333,7.666666666666667,30.966666666666665,0.38666666666666666,15.433333333333332,0.6666666666666666,0.0,5.0,95.23333333333333,0.6666666666666666,0.0,0.6666666666666666,425.0,347.3333333333333,56.666666666666664,285.6666666666667,121.66666666666667,13.0,153.33333333333334,55.13333333333333,0.0,1.3333333333333333,15.666666666666666,0.0,40.4,2.0,0.3333333333333333,51.0,14,22,20,2,2,1
22,2019-02-27,Arsenal,Bournemouth,69.89,80.19,18_19,8.333333333333334,42.56666666666667,0.5,14.333333333333334,0.0,0.0,7.333333333333333,86.10000000000001,0.3333333333333333,0.0,0.3333333333333333,456.3333333333333,401.6666666666667,68.33333333333333,349.6666666666667,92.0,14.333333333333334,148.33333333333334,70.03333333333335,0.0,1.0,10.333333333333334,0.3333333333333333,42.166666666666664,1.6666666666666667,1.3333333333333333,49.0,9.0,24.066666666666663,7.401486830834377e-17,18.03333333333333,0.0,0.3333333333333333,4.666666666666667,80.56666666666666,0.0,0.6666666666666666,0.6666666666666666,442.6666666666667,386.0,70.0,334.0,90.0,15.0,120.33333333333333,67.03333333333333,0.0,2.6666666666666665,11.666666666666666,0.0,42.699999999999996,0.3333333333333333,2.0,51.0,0,2,19,2,2,1
122,2019-03-02,Burnley,Crystal Palace,29.7,9.63,18_19,10.333333333333334,35.13333333333334,0.3333333333333333,14.33333333333333,0.3333333333333333,0.3333333333333333,4.666666666666667,65.53333333333335,0.0,0.0,2.0,263.6666666666667,195.66666666666666,78.66666666666667,126.66666666666667,137.66666666666666,13.666666666666666,126.33333333333333,50.0,0.0,1.6666666666666667,9.0,0.0,47.43333333333334,1.6666666666666667,1.3333333333333333,36.0,16.333333333333332,34.46666666666667,0.4266666666666667,16.633333333333333,0.6666666666666666,0.3333333333333333,4.0,68.33333333333333,0.0,0.3333333333333333,0.0,384.6666666666667,341.6666666666667,67.33333333333333,278.6666666666667,98.33333333333333,27.0,167.0,64.83333333333333,0.0,2.0,12.666666666666666,0.0,42.76666666666667,2.0,1.6666666666666667,46.666666666666664,5,8,15,5,3,0
623,2019-03-02,West Ham United,Newcastle United,90.81,50.76,18_19,9.333333333333334,47.76666666666666,0.14333333333333334,13.266666666666666,0.0,0.3333333333333333,5.0,86.66666666666667,0.0,0.3333333333333333,0.0,384.6666666666667,326.6666666666667,71.33333333333333,254.33333333333334,111.0,13.0,206.0,34.46666666666667,0.0,1.0,10.0,0.0,56.26666666666667,1.3333333333333333,1.0,41.0,16.333333333333332,33.73333333333332,0.38999999999999996,16.833333333333332,0.0,0.0,2.6666666666666665,61.1,0.6666666666666666,0.0,0.0,479.0,401.3333333333333,65.33333333333333,287.3333333333333,151.33333333333334,27.0,161.33333333333334,46.4,0.0,2.0,11.0,0.0,45.63333333333333,1.6666666666666667,0.3333333333333333,50.0,25,16,17,5,3,1
557,2019-03-02,Tottenham Hotspur,Arsenal,0.0,69.89,18_19,13.0,24.999999999999996,0.25666666666666665,19.266666666666666,0.0,0.0,4.333333333333333,45.833333333333336,0.0,0.0,0.0,518.3333333333334,465.6666666666667,82.33333333333333,397.0,102.0,21.333333333333332,119.33333333333333,63.29999999999999,0.0,2.3333333333333335,14.666666666666666,0.3333333333333333,49.13333333333333,1.3333333333333333,1.6666666666666667,58.0,12.666666666666666,37.666666666666664,0.61,13.700000000000001,0.3333333333333333,0.0,5.0,87.76666666666667,0.3333333333333333,0.0,0.3333333333333333,533.0,483.0,83.66666666666667,417.6666666666667,84.33333333333333,22.333333333333332,155.66666666666666,54.800000000000004,0.0,1.3333333333333333,10.333333333333334,0.3333333333333333,51.6,3.0,0.6666666666666666,56.666666666666664,22,0,12,5,3,0
57,2019-03-02,Bournemouth,Manchester City,80.19,70.73,18_19,10.333333333333334,29.49999999999999,0.06666666666666675,18.999999999999996,0.3333333333333333,0.3333333333333333,5.333333333333333,61.13333333333333,0.0,0.3333333333333333,0.0,357.3333333333333,303.6666666666667,47.333333333333336,246.33333333333334,88.0,16.0,164.66666666666666,56.23333333333333,0.0,2.6666666666666665,9.666666666666666,0.0,46.166666666666664,0.6666666666666666,3.0,38.666666666666664,16.0,36.699999999999996,0.37666666666666665,14.366666666666662,0.3333333333333333,0.6666666666666666,2.0,100.0,1.0,0.0,0.3333333333333333,673.0,626.6666666666666,79.33333333333333,560.3333333333334,99.33333333333333,27.333333333333332,123.0,55.866666666666674,0.0,0.6666666666666666,7.333333333333333,0.0,58.56666666666667,3.0,0.0,63.666666666666664,2,14,15,5,3,0
458,2019-03-02,Manchester United,Southampton,74.43,56.03,18_19,11.0,41.233333333333334,0.36000000000000004,16.366666666666667,0.6666666666666666,0.3333333333333333,2.3333333333333335,88.89999999999999,0.6666666666666666,0.0,0.0,406.0,355.0,80.0,275.6666666666667,115.66666666666667,18.0,151.66666666666666,53.166666666666664,0.0,2.0,12.0,0.0,55.800000000000004,2.0,0.3333333333333333,46.333333333333336,12.666666666666666,34.766666666666666,0.28,16.400000000000002,0.6666666666666666,0.0,3.3333333333333335,61.1,0.3333333333333333,0.0,1.0,424.6666666666667,353.0,78.66666666666667,274.0,113.33333333333333,19.0,139.66666666666666,48.9,0.0,1.0,15.666666666666666,0.0,42.43333333333333,1.0,1.3333333333333333,48.666666666666664,16,20,15,5,3,1
655,2019-03-02,Wolverhampton Wanderers,Cardiff City,97.43,36.18,18_19,13.0,12.800000000000004,0.05666666666666667,16.433333333333334,0.0,0.3333333333333333,2.6666666666666665,77.8,0.0,0.3333333333333333,0.3333333333333333,512.3333333333334,437.0,116.33333333333333,331.3333333333333,128.33333333333334,19.0,178.0,55.099999999999994,0.0,3.0,12.666666666666666,0.0,52.4,0.6666666666666666,1.0,55.0,8.666666666666666,33.333333333333336,0.26999999999999996,17.266666666666666,0.3333333333333333,0.0,5.0,33.333333333333336,0.0,0.0,0.3333333333333333,270.6666666666667,191.0,61.0,141.0,126.33333333333333,9.333333333333334,153.66666666666666,71.8,0.0,2.3333333333333335,13.0,0.0,53.53333333333333,1.0,3.0,34.666666666666664,26,6,15,5,3,1
256,2019-03-03,Everton,Liverpool,80.69,163.9,18_19,8.0,32.233333333333334,0.3333333333333333,18.433333333333334,0.6666666666666666,0.0,2.3333333333333335,38.9,0.3333333333333333,0.0,0.0,429.0,362.0,94.33333333333333,285.3333333333333,117.33333333333333,11.666666666666666,131.0,60.699999999999996,0.3333333333333333,1.0,11.333333333333334,0.0,54.666666666666664,1.0,1.0,54.333333333333336,15.333333333333334,37.300000000000004,0.2766666666666668,16.500000000000004,0.3333333333333333,0.0,2.6666666666666665,100.0,1.0,0.0,1.0,631.0,576.3333333333334,69.66666666666667,507.6666666666667,109.33333333333333,24.666666666666668,156.33333333333334,57.06666666666667,0.0,1.6666666666666667,13.0,0.0,62.46666666666667,2.6666666666666665,0.0,63.0,9,13,16,6,3,0
590,2019-03-03,Watford,Leicester City,27.09,103.1,18_19,8.333333333333334,47.633333333333326,0.38666666666666666,15.433333333333335,0.6666666666666666,0.0,7.0,78.56666666666666,0.3333333333333333,0.0,0.3333333333333333,433.3333333333333,358.3333333333333,62.0,297.0,110.33333333333333,14.333333333333334,181.33333333333334,71.03333333333333,0.0,2.0,15.333333333333334,0.0,33.9,2.0,2.0,49.0,21.666666666666668,25.46666666666667,0.3333333333333333,17.033333333333335,0.6666666666666666,0.0,4.0,43.900000000000006,0.0,0.3333333333333333,0.0,473.0,424.0,94.66666666666667,346.0,96.0,36.666666666666664,141.0,60.79999999999999,0.0,1.3333333333333333,7.0,0.0,56.96666666666667,1.3333333333333333,2.6666666666666665,53.666666666666664,23,12,12,6,3,1
289,2019-03-03,Fulham,Chelsea,103.5,180.9,18_19,11.666666666666666,35.833333333333336,0.06666666666666667,18.86666666666667,0.0,0.0,5.333333333333333,52.366666666666674,0.0,0.3333333333333333,0.6666666666666666,495.6666666666667,431.0,70.66666666666667,365.6666666666667,111.33333333333333,14.666666666666666,163.66666666666666,56.26666666666667,0.0,1.6666666666666667,15.666666666666666,0.0,47.43333333333334,0.3333333333333333,2.6666666666666665,51.0,15.0,23.399999999999995,0.5566666666666666,19.1,0.6666666666666666,0.3333333333333333,3.3333333333333335,45.833333333333336,0.6666666666666666,0.3333333333333333,0.0,580.3333333333334,527.6666666666666,70.66666666666667,472.3333333333333,79.0,26.0,211.0,73.33333333333333,0.0,1.0,11.333333333333334,0.0,42.43333333333334,2.3333333333333335,2.0,51.666666666666664,10,7,14,6,3,0
225,2019-03-09,Crystal Palace,Brighton and Hove Albion,9.63,78.41,18_19,11.333333333333334,41.13333333333333,0.5266666666666667,17.833333333333332,0.3333333333333333,0.3333333333333333,4.333333333333333,60.0,0.0,0.0,0.0,318.6666666666667,277.3333333333333,68.33333333333333,219.33333333333334,103.0,19.333333333333332,193.66666666666666,71.63333333333333,0.0,1.6666666666666667,11.666666666666666,0.0,45.06666666666666,2.6666666666666665,1.6666666666666667,41.0,15.333333333333334,23.833333333333332,0.2866666666666667,15.966666666666667,0.3333333333333333,0.0,3.6666666666666665,61.1,0.3333333333333333,0.3333333333333333,0.3333333333333333,479.3333333333333,425.0,88.33333333333333,318.0,135.66666666666666,23.333333333333332,183.66666666666666,52.23333333333334,0.0,1.3333333333333333,9.666666666666666,0.0,52.46666666666667,1.0,1.6666666666666667,57.333333333333336,8,4,12,5,3,0
525,2019-03-09,Southampton,Tottenham Hotspur,56.03,0.0,18_19,11.0,31.566666666666663,0.4466666666666667,17.900000000000002,0.6666666666666666,0.0,4.0,63.333333333333336,0.3333333333333333,0.0,1.3333333333333333,333.3333333333333,269.0,69.66666666666667,199.66666666666666,112.33333333333333,16.0,189.66666666666666,46.13333333333333,0.0,0.3333333333333333,14.0,0.0,33.0,1.3333333333333333,1.6666666666666667,39.0,12.0,18.499999999999996,0.05666666666666667,20.8,0.0,0.3333333333333333,2.3333333333333335,33.333333333333336,0.0,0.0,0.3333333333333333,511.3333333333333,456.3333333333333,92.66666666666667,381.0,108.66666666666667,19.666666666666668,122.0,65.13333333333333,0.0,2.3333333333333335,15.333333333333334,0.3333333333333333,52.833333333333336,0.6666666666666666,1.6666666666666667,60.666666666666664,21,21,15,5,3,1
325,2019-03-09,Huddersfield Town,Bournemouth,43.38,80.19,18_19,8.0,28.900000000000006,0.11,17.566666666666666,0.0,0.0,5.0,50.0,0.3333333333333333,0.0,0.6666666666666666,440.3333333333333,377.3333333333333,110.33333333333333,312.0,114.0,13.333333333333334,167.33333333333334,51.56666666666666,0.3333333333333333,1.3333333333333333,9.0,0.0,45.96666666666666,0.3333333333333333,1.0,47.333333333333336,6.333333333333333,23.933333333333326,0.06666666666666675,11.866666666666665,0.3333333333333333,0.3333333333333333,4.666666666666667,67.46666666666667,0.0,0.3333333333333333,0.0,293.6666666666667,241.66666666666666,51.333333333333336,188.66666666666666,88.33333333333333,10.666666666666666,204.66666666666666,65.86666666666667,0.0,2.3333333333333335,9.666666666666666,0.0,43.93333333333334,0.6666666666666666,2.3333333333333335,33.666666666666664,11,2,15,5,3,0
491,2019-03-09,Newcastle United,Everton,50.76,80.69,18_19,19.333333333333332,26.333333333333325,0.27999999999999997,16.933333333333334,0.3333333333333333,0.0,1.6666666666666667,55.56666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,475.3333333333333,404.6666666666667,70.66666666666667,285.3333333333333,148.33333333333334,32.333333333333336,186.66666666666666,43.5,0.0,2.3333333333333335,12.666666666666666,0.0,42.16666666666667,1.3333333333333333,0.6666666666666666,51.0,9.0,33.43333333333334,0.3333333333333333,14.633333333333333,0.3333333333333333,0.0,2.0,55.56666666666666,0.6666666666666666,0.0,0.0,426.3333333333333,352.6666666666667,98.0,281.0,125.0,13.666666666666666,142.0,54.666666666666664,0.3333333333333333,1.0,12.0,0.0,52.699999999999996,1.0,0.3333333333333333,55.333333333333336,17,9,15,5,3,1
359,2019-03-09,Leicester City,Fulham,103.1,103.5,18_19,19.666666666666668,16.566666666666666,0.4566666666666666,19.033333333333335,0.6666666666666666,0.0,4.0,50.56666666666667,0.0,0.3333333333333333,0.6666666666666666,514.6666666666666,462.6666666666667,131.33333333333334,381.0,93.66666666666667,30.0,162.66666666666666,72.3,0.0,1.3333333333333333,9.333333333333334,0.0,55.9,1.3333333333333333,2.3333333333333335,57.666666666666664,10.666666666666666,43.06666666666666,0.13333333333333333,19.2,0.0,0.0,5.666666666666667,53.93333333333334,0.0,0.0,0.6666666666666666,454.6666666666667,403.3333333333333,76.0,341.0,96.0,14.666666666666666,168.0,54.400000000000006,0.0,1.3333333333333333,12.666666666666666,0.0,42.43333333333333,0.6666666666666666,2.3333333333333335,46.333333333333336,13,10,15,5,3,1
157,2019-03-09,Cardiff City,West Ham United,36.18,90.81,18_19,10.666666666666666,25.0,0.04666666666666667,17.46666666666667,0.3333333333333333,0.0,5.0,27.8,0.0,0.0,0.3333333333333333,300.0,224.66666666666666,59.666666666666664,168.33333333333334,126.66666666666667,11.666666666666666,173.0,67.76666666666667,0.0,2.0,10.666666666666666,0.0,46.833333333333336,0.3333333333333333,3.3333333333333335,38.0,10.666666666666666,38.86666666666665,0.25333333333333335,11.766666666666666,0.6666666666666666,0.3333333333333333,4.0,93.33333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,441.3333333333333,386.0,89.33333333333333,305.6666666666667,106.33333333333333,15.0,221.0,42.96666666666667,0.0,2.0,10.0,0.0,59.666666666666664,1.6666666666666667,0.6666666666666666,45.666666666666664,6,24,15,5,3,1
425,2019-03-09,Manchester City,Watford,70.73,27.09,18_19,18.333333333333332,38.4,0.25666666666666665,16.199999999999992,0.3333333333333333,0.6666666666666666,1.6666666666666667,66.66666666666667,1.0,0.0,1.0,763.6666666666666,713.3333333333334,101.66666666666667,640.6666666666666,92.33333333333333,31.333333333333332,116.0,59.23333333333333,0.0,1.0,7.666666666666667,0.0,62.76666666666667,2.6666666666666665,0.0,70.33333333333333,8.0,61.099999999999994,0.41,14.966666666666667,0.6666666666666666,0.0,6.333333333333333,61.9,0.0,0.0,0.0,457.3333333333333,387.0,74.0,328.3333333333333,91.33333333333333,13.0,202.0,71.03333333333335,0.0,3.0,13.0,0.0,38.2,2.3333333333333335,2.3333333333333335,47.666666666666664,15,22,17,5,3,1
24,2019-03-10,Arsenal,Manchester United,69.89,74.43,18_19,12.333333333333334,31.2,0.61,14.299999999999999,0.3333333333333333,0.0,3.6666666666666665,93.33333333333333,0.3333333333333333,0.3333333333333333,0.0,500.3333333333333,445.6666666666667,79.0,379.6666666666667,100.33333333333333,22.666666666666668,157.66666666666666,57.93333333333334,0.3333333333333333,1.3333333333333333,10.666666666666666,0.0,52.366666666666674,2.6666666666666665,0.6666666666666666,55.333333333333336,11.333333333333334,38.03333333333333,0.45,16.866666666666667,0.6666666666666666,0.0,2.3333333333333335,66.66666666666667,0.3333333333333333,0.0,0.3333333333333333,412.6666666666667,369.0,85.33333333333333,281.0,119.0,17.0,142.33333333333334,49.6,0.0,2.0,12.0,0.0,63.26666666666667,2.0,1.0,51.0,0,15,16,6,3,1
392,2019-03-10,Liverpool,Burnley,163.9,29.7,18_19,12.666666666666666,30.633333333333336,0.16666666666666674,15.966666666666669,0.6666666666666666,0.0,2.6666666666666665,100.0,1.0,0.0,1.0,552.6666666666666,487.3333333333333,87.0,402.6666666666667,126.33333333333333,20.0,144.0,65.4,0.0,1.6666666666666667,11.666666666666666,0.0,62.46666666666667,1.6666666666666667,0.0,60.333333333333336,13.333333333333334,26.3,0.25,13.633333333333331,0.6666666666666666,0.0,4.333333333333333,47.199999999999996,0.0,0.0,1.6666666666666667,328.3333333333333,260.3333333333333,93.33333333333333,164.33333333333334,165.66666666666666,18.333333333333332,149.0,46.666666666666664,0.0,1.6666666666666667,11.333333333333334,0.3333333333333333,51.9,1.0,2.0,44.666666666666664,14,5,12,6,3,1
190,2019-03-10,Chelsea,Wolverhampton Wanderers,180.9,97.43,18_19,14.666666666666666,25.53333333333333,0.43,18.3,0.6666666666666666,0.0,4.333333333333333,39.166666666666664,0.3333333333333333,0.3333333333333333,0.0,562.3333333333334,519.6666666666666,71.0,455.6666666666667,84.66666666666667,25.0,208.0,68.13333333333334,0.0,1.3333333333333333,11.333333333333334,0.0,50.76666666666667,1.3333333333333333,2.3333333333333335,51.333333333333336,9.666666666666666,20.36666666666667,0.11,15.733333333333333,0.0,0.3333333333333333,2.6666666666666665,88.89999999999999,0.3333333333333333,0.3333333333333333,0.3333333333333333,462.0,395.3333333333333,123.0,284.0,129.33333333333334,17.0,185.33333333333334,57.86666666666667,0.0,3.0,13.333333333333334,0.0,54.26666666666667,1.0,0.6666666666666666,54.0,7,25,14,6,3,0
124,2019-03-16,Burnley,Leicester City,29.7,103.1,18_19,11.0,35.20000000000001,0.4166666666666667,16.066666666666663,0.3333333333333333,0.0,4.0,26.099999999999998,0.0,0.0,1.3333333333333333,354.0,282.0,89.0,185.66666666666666,167.66666666666666,14.0,209.0,45.06666666666667,0.0,1.3333333333333333,10.0,0.3333333333333333,53.53333333333334,1.0,3.0,45.333333333333336,17.0,24.433333333333337,0.5166666666666666,18.433333333333334,0.0,0.0,3.6666666666666665,64.46666666666668,0.0,0.0,0.6666666666666666,503.0,454.0,121.66666666666667,385.3333333333333,87.0,25.333333333333332,201.0,65.96666666666667,0.0,0.6666666666666666,10.333333333333334,0.0,63.300000000000004,2.0,1.3333333333333333,53.666666666666664,5,12,15,5,3,0
